timestamp,image_path,classification_result_type,classification_result_quantity,classification_result_item
1749014268,/home/sdt/Workspace/onvif/python-onvif-zeep/socket/image_bucket/2025-06-04/20250604-141742.jpg,모래,정상,발파석
