timestamp,image_path,classification_result_type,classification_result_quantity,classification_result_item
1741572276,/home/sdt/Workspace/onvif/python-onvif-zeep/socket/image_bucket/2025-03-10/20250310-110430.jpg,자갈,정상,발파석
