timestamp,image_path,classification_result_type,classification_result_quantity,classification_result_item
1745972971,/home/sdt/Workspace/onvif/python-onvif-zeep/socket/image_bucket/2025-04-30/20250430-092925.jpg,모래,정상,발파석
