timestamp,image_path,classification_result_type,classification_result_quantity,classification_result_item
1747958246,/home/sdt/Workspace/onvif/python-onvif-zeep/socket/image_bucket/2025-05-23/20250523-085721.jpg,모래,정상,발파석
