timestamp,image_path,classification_result_type,classification_result_quantity,classification_result_item
1738906731,/home/sdt/Workspace/onvif/python-onvif-zeep/socket/image_bucket/2025-02-07/20250207-143851.jpg,모래,정상,발파석
