timestamp,image_path,classification_result_type,classification_result_quantity,classification_result_item
1740613896,/home/sdt/Workspace/onvif/python-onvif-zeep/socket/image_bucket/2025-02-27/20250227-085130.jpg,모래,부족,발파석
