timestamp,image_path,classification_result_type,classification_result_quantity,classification_result_item
1737000278,/home/sdt/Workspace/onvif/python-onvif-zeep/socket/image_bucket/2025-01-16/20250116-130438.jpg,모래,부족,발파석
