timestamp,image_path,classification_result_type,classification_result_quantity,classification_result_item
1749427837,/home/sdt/Workspace/onvif/python-onvif-zeep/socket/image_bucket/2025-06-09/20250609-091031.jpg,자갈,부족,발파석
