timestamp,image_path,classification_result_type,classification_result_quantity,classification_result_item
1744333023,/home/sdt/Workspace/onvif/python-onvif-zeep/socket/image_bucket/2025-04-11/20250411-095658.jpg,모래,정상,발파석
